05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,645,0, 0,0,0.01,0.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,650,0, 0,0,112.47,112.47,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,650,0, 0,0,0.01,0.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,655,0, 0,0,107.48,107.48,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,655,0, 0,0,0.01,0.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,660,0, 0,0,102.49,102.49,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,660,0, 0,0,0.01,0.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,665,0, 0,0,97.5,97.5,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,665,0, 0,0,0.01,0.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,670,0, 0,0,92.51,92.51,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,670,0, 0,0,0.01,0.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,675,0, 0,0,87.52,87.52,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,675,0, 0,0,0.01,0.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,680,0, 0,0,82.54,82.54,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,680,0, 0,0,0.02,0.02,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,685,0, 0,0,77.56,77.56,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,685,0, 0,0,0.03,0.03,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,690,0, 0,0,72.59,72.59,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,690,0, 0,0,0.05,0.05,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,695,0, 0,0,67.64,67.64,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,695,0, 0,0,0.09,0.09,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,700,0, 0,0,62.71,62.71,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,700,0, 0,0,0.16,0.16,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,705,0, 0,0,57.82,57.82,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,705,0, 0,0,0.26,0.26,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,710,0, 0,0,52.98,52.98,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,710,0, 0,0,0.42,0.42,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,715,0, 0,0,48.22,48.22,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,715,0, 0,0,0.64,0.64,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,720,0, 0,0,43.55,43.55,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,720,0, 0,0,0.97,0.97,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,725,0, 0,0,39.01,39.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,725,0, 0,0,1.42,1.42,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,730,0, 0,0,34.62,34.62,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,730,0, 0,0,2.02,2.02,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,735,0, 0,0,30.43,30.43,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,735,0, 0,0,2.82,2.82,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,740,0, 0,0,26.46,26.46,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,740,0, 0,0,3.85,3.85,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,745,0, 0,0,22.75,22.75,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,745,0, 0,0,5.13,5.13,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,750,0, 0,0,19.33,19.33,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,750,0, 0,0,6.7,6.7,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,755,0, 0,0,16.21,16.21,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,755,0, 0,0,8.57,8.57,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,760,0, 0,0,13.41,13.41,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,760,0, 0,0,10.77,10.77,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,765,0, 0,0,10.95,10.95,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,765,0, 0,0,13.29,13.29,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,770,0, 0,0,8.81,8.81,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,770,0, 0,0,16.15,16.15,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,775,0, 0,0,6.98,6.98,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,775,0, 0,0,19.31,19.31,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,780,0, 0,0,5.45,5.45,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,780,0, 0,0,22.77,22.77,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,785,0, 0,0,4.19,4.19,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,785,0, 0,0,26.5,26.5,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,790,0, 0,0,3.17,3.17,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,790,0, 0,0,30.47,30.47,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,795,0, 0,0,2.36,2.36,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,795,0, 0,0,34.65,34.65,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,CE,800,0, 0,0,1.73,1.73,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,20MAY2021,PE,800,0, 0,0,39.02,39.02,0,0.000 KGS  
05/05/2021,FUTCOM,COPPER       ,31MAY2021,-,0,765, 770,758.3,761.1,762.65,17213,43032.500 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,670,0, 0,0,95.34,95.34,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,670,0, 0,0,0.7,0.7,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,675,0, 0,0,90.57,90.57,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,675,0, 0,0,0.9,0.9,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,680,0, 0,0,85.85,85.85,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,680,0, 0,0,1.16,1.16,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,685,0, 0,0,81.19,81.19,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,685,0, 0,0,1.47,1.47,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,690,0, 0,0,76.59,76.59,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,690,0, 0,0,1.84,1.84,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,695,0, 0,0,72.07,72.07,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,695,0, 0,0,2.3,2.3,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,700,0, 0,0,67.63,67.63,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,700,0, 0,0,2.84,2.84,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,705,0, 0,0,63.29,63.29,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,705,0, 0,0,3.47,3.47,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,710,0, 0,0,59.06,59.06,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,710,0, 0,0,4.22,4.22,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,715,0, 0,0,54.94,54.94,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,715,0, 0,0,5.08,5.08,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,720,0, 0,0,50.95,50.95,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,720,0, 0,0,6.07,6.07,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,725,0, 0,0,47.1,47.1,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,725,0, 0,0,7.19,7.19,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,730,0, 0,0,43.4,43.4,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,730,0, 0,0,8.47,8.47,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,735,0, 0,0,39.85,39.85,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,735,0, 0,0,9.9,9.9,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,740,0, 0,0,36.47,36.47,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,740,0, 0,0,11.49,11.49,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,665,0, 0,0,100.16,100.16,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,665,0, 0,0,0.53,0.53,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,745,0, 0,0,33.25,33.25,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,745,0, 0,0,13.25,13.25,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,750,0, 0,0,30.21,30.21,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,750,0, 0,0,15.18,15.18,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,640,0, 0,0,124.62,124.62,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,640,0, 0,0,0.12,0.12,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,645,0, 0,0,119.69,119.69,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,645,0, 0,0,0.16,0.16,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,650,0, 0,0,114.78,114.78,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,650,0, 0,0,0.22,0.22,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,655,0, 0,0,109.88,109.88,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,655,0, 0,0,0.3,0.3,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,660,0, 0,0,105,105,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,660,0, 0,0,0.4,0.4,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,625,0, 0,0,139.48,139.48,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,625,0, 0,0,0.04,0.04,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,630,0, 0,0,134.52,134.52,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,630,0, 0,0,0.06,0.06,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,635,0, 0,0,129.57,129.57,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,635,0, 0,0,0.08,0.08,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,755,0, 0,0,27.34,27.34,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,755,0, 0,0,17.29,17.29,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,760,0, 0,0,24.65,24.65,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,760,0, 0,0,19.58,19.58,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,765,0, 0,0,22.15,22.15,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,765,0, 0,0,22.05,22.05,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,770,0, 0,0,19.81,19.81,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,770,0, 0,0,24.69,24.69,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,775,0, 0,0,17.66,17.66,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,775,0, 0,0,27.51,27.51,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,780,0, 0,0,15.68,15.68,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,780,0, 0,0,30.51,30.51,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,785,0, 0,0,13.86,13.86,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,785,0, 0,0,33.67,33.67,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,790,0, 0,0,12.21,12.21,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,790,0, 0,0,36.99,36.99,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,795,0, 0,0,10.71,10.71,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,795,0, 0,0,40.46,40.46,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,CE,800,0, 0,0,9.35,9.35,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUN2021,PE,800,0, 0,0,44.08,44.08,0,0.000 KGS  
05/05/2021,FUTCOM,COPPER       ,30JUN2021,-,0,769.2, 772,760.9,764,765.1,352,880.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,635,0, 0,0,131.99,131.99,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,635,0, 0,0,0.86,0.86,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,640,0, 0,0,127.22,127.22,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,640,0, 0,0,1.05,1.05,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,645,0, 0,0,122.48,122.48,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,645,0, 0,0,1.27,1.27,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,650,0, 0,0,117.78,117.78,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,650,0, 0,0,1.53,1.53,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,655,0, 0,0,113.12,113.12,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,655,0, 0,0,1.84,1.84,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,660,0, 0,0,108.51,108.51,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,660,0, 0,0,2.19,2.19,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,665,0, 0,0,103.96,103.96,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,665,0, 0,0,2.59,2.59,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,670,0, 0,0,99.46,99.46,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,670,0, 0,0,3.06,3.06,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,675,0, 0,0,95.03,95.03,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,675,0, 0,0,3.59,3.59,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,680,0, 0,0,90.66,90.66,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,680,0, 0,0,4.18,4.18,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,685,0, 0,0,86.37,86.37,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,685,0, 0,0,4.86,4.86,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,690,0, 0,0,82.17,82.17,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,690,0, 0,0,5.61,5.61,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,695,0, 0,0,78.04,78.04,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,695,0, 0,0,6.45,6.45,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,700,0, 0,0,74.01,74.01,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,700,0, 0,0,7.38,7.38,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,705,0, 0,0,70.08,70.08,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,705,0, 0,0,8.41,8.41,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,710,0, 0,0,66.25,66.25,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,710,0, 0,0,9.54,9.54,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,715,0, 0,0,62.52,62.52,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,715,0, 0,0,10.78,10.78,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,720,0, 0,0,58.91,58.91,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,720,0, 0,0,12.12,12.12,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,725,0, 0,0,55.41,55.41,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,725,0, 0,0,13.58,13.58,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,730,0, 0,0,52.03,52.03,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,730,0, 0,0,15.17,15.17,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,735,0, 0,0,48.77,48.77,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,735,0, 0,0,16.87,16.87,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,740,0, 0,0,45.63,45.63,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,740,0, 0,0,18.69,18.69,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,745,0, 0,0,42.62,42.62,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,745,0, 0,0,20.64,20.64,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,750,0, 0,0,39.74,39.74,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,750,0, 0,0,22.72,22.72,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,755,0, 0,0,36.98,36.98,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,755,0, 0,0,24.93,24.93,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,760,0, 0,0,34.36,34.36,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,PE,760,0, 0,0,27.26,27.26,0,0.000 KGS  
05/05/2021,OPTFUT,COPPER       ,21JUL2021,CE,765,0, 0,0,31.86,31.86,0,0.000 KGS  
