CONTRACT_D,PREVIOUS_S,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRIC,SETTLEMENT,NET_CHANGE,OI_NO_CON,TRADED_QUA,TRD_NO_CON,UNDRLNG_ST,NOTIONAL_V,PREMIUM_TR
OPTCURUSDJPY28-SEP-2021CE107.5,3.1800000,0.0000,0.0000,0.0000,2.8300,3.2800,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY26-MAR-2021CE107.5,1.4700000,0.0000,0.0000,0.0000,9.9000,1.5900,0.12,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-JUN-2021CE107.5,2.5300000,0.0000,0.0000,0.0000,3.8400,2.6300,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY29-DEC-2021CE107.5,3.6900000,0.0000,0.0000,0.0000,1.9500,3.7900,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY27-MAY-2021PE107.5,1.1600000,0.0000,0.0000,0.0000,3.1300,1.0800,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-APR-2021PE107.5,0.8300000,0.0000,0.0000,0.0000,4.2500,0.7500,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY26-MAR-2021PE107.5,0.3300000,0.0000,0.0000,0.0000,8.7900,0.2600,0.07,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-JUN-2021PE107.5,1.4700000,0.0000,0.0000,0.0000,4.5400,1.3900,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-SEP-2021PE107.5,2.1800000,0.0000,0.0000,0.0000,5.2000,2.0900,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY29-DEC-2021PE107.5,2.7400000,0.0000,0.0000,0.0000,6.0900,2.6500,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-APR-2021PE108,1.0300000,0.0000,0.0000,0.0000,4.6600,0.9400,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY29-DEC-2021PE108,2.9800000,0.0000,0.0000,0.0000,6.4500,2.8900,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-SEP-2021PE108,2.4100000,0.0000,0.0000,0.0000,5.5100,2.3200,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-JUN-2021PE108,1.6900000,0.0000,0.0000,0.0000,4.8200,1.6000,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY27-MAY-2021PE108,1.3800000,0.0000,0.0000,0.0000,3.4900,1.2900,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY26-MAR-2021PE108,0.4900000,0.0000,0.0000,0.0000,9.0500,0.4000,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-APR-2021CE108,1.6500000,0.0000,0.0000,0.0000,0.4100,1.7400,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY26-MAR-2021CE108,1.1300000,0.0000,0.0000,0.0000,9.6600,1.2300,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY27-MAY-2021CE108,1.9600000,0.0000,0.0000,0.0000,0.7200,2.0600,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-SEP-2021CE108,2.9100000,0.0000,0.0000,0.0000,2.6400,3.0100,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-JUN-2021CE108,2.2600000,0.0000,0.0000,0.0000,3.6200,2.3500,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY29-DEC-2021CE108,3.4300000,0.0000,0.0000,0.0000,1.8000,3.5200,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-SEP-2021CE108.5,2.6600000,0.0000,0.0000,0.0000,2.4600,2.7500,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-APR-2021CE108.5,1.3800000,0.0000,0.0000,0.0000,0.3300,1.4600,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY26-MAR-2021CE108.5,0.8400000,0.0000,0.0000,0.0000,9.4200,0.9200,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-JUN-2021CE108.5,2.0000000,0.0000,0.0000,0.0000,3.4000,2.0800,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY27-MAY-2021CE108.5,1.7000000,0.0000,0.0000,0.0000,0.6000,1.7900,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY29-DEC-2021CE108.5,3.1800000,0.0000,0.0000,0.0000,1.6600,3.2700,0.09,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-APR-2021PE108.5,1.2600000,0.0000,0.0000,0.0000,5.0900,1.1600,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-SEP-2021PE108.5,2.6600000,0.0000,0.0000,0.0000,5.8300,2.5600,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY26-MAR-2021PE108.5,0.7000000,0.0000,0.0000,0.0000,9.3200,0.6000,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY29-DEC-2021PE108.5,3.2300000,0.0000,0.0000,0.0000,6.8100,3.1300,0.10,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY27-MAY-2021PE108.5,1.6200000,0.0000,0.0000,0.0000,3.8700,1.5200,0.10,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021PE104.5,3.2675000,0.0000,0.0000,0.0000,3.1900,3.2575,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021PE104.5,3.5925000,0.0000,0.0000,0.0000,5.1700,3.5850,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021PE104.5,3.1500000,0.0000,0.0000,0.0000,4.8400,3.1425,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021PE104.5,3.2325000,0.0000,0.0000,0.0000,3.4925,3.2225,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR16-APR-2021PE104.5,3.1175000,0.0000,0.0000,0.0000,4.1375,3.1100,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR26-MAR-2021PE104.5,3.0475000,0.0000,0.0000,0.0000,2.3900,3.0350,0.01,2,0,0,,0.0000000,0.0000000
OPTCURGBPINR21-MAY-2021PE104.5,3.2500000,0.0000,0.0000,0.0000,2.5175,3.2425,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-APR-2021PE104.5,3.1000000,0.0000,0.0000,0.0000,4.5175,3.0225,0.08,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR12-MAR-2021PE104.5,3.1625000,0.0000,0.0000,0.0000,5.3500,3.1775,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR27-MAY-2021PE104.5,3.2650000,0.0000,0.0000,0.0000,2.7625,3.2575,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY27-MAY-2021PE104.5,0.3400000,0.0000,0.0000,0.0000,1.4000,0.3100,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-APR-2021PE104.5,0.1600000,0.0000,0.0000,0.0000,2.1500,0.1300,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY29-DEC-2021PE104.5,1.5600000,0.0000,0.0000,0.0000,4.2000,1.5000,0.06,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-SEP-2021PE104.5,1.0800000,0.0000,0.0000,0.0000,3.5300,1.0300,0.05,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY26-MAR-2021PE104.5,0.0100000,0.0000,0.0000,0.0000,7.2800,0.0100,0.00,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-JUN-2021PE104.5,0.5400000,0.0000,0.0000,0.0000,3.0700,0.5000,0.04,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY29-DEC-2021CE104.5,5.5100000,0.0000,0.0000,0.0000,3.0700,5.6400,0.13,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-SEP-2021CE104.5,5.0900000,0.0000,0.0000,0.0000,4.1800,5.2300,0.14,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-JUN-2021CE104.5,4.6100000,0.0000,0.0000,0.0000,5.3800,4.7500,0.14,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY27-MAY-2021CE104.5,4.4300000,0.0000,0.0000,0.0000,2.1400,4.5800,0.15,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY26-MAR-2021CE104.5,4.1500000,0.0000,0.0000,0.0000,11.4200,4.3300,0.18,0,0,0,,0.0000000,0.0000000
OPTCURUSDJPY28-APR-2021CE104.5,4.2800000,0.0000,0.0000,0.0000,1.4000,4.4400,0.16,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR19-MAR-2021CE104.5,0.0475000,0.0000,0.0000,0.0000,0.9025,0.0375,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR29-DEC-2021CE104.5,4.5850000,0.0000,0.0000,0.0000,4.4725,4.5575,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-APR-2021CE104.5,0.4075000,0.0000,0.0000,0.0000,0.9625,0.4050,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021PE65.75,0.5425000,0.0000,0.0000,0.0000,0.7975,0.5550,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021PE65.75,0.4425000,0.0000,0.0000,0.0000,0.1700,0.4575,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-MAY-2021PE65.75,0.4450000,0.0000,0.0000,0.0000,0.3225,0.4600,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR31-MAR-2021PE65.75,0.1375000,0.0000,0.0000,0.0000,0.0575,0.1400,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR21-MAY-2021PE65.75,0.4200000,0.0000,0.0000,0.0000,0.2150,0.4325,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021PE65.75,0.0025000,0.0000,0.0000,0.0000,0.0475,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR19-MAR-2021PE65.75,0.0475000,0.0000,0.0000,0.0000,0.0500,0.0450,0.00,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR16-APR-2021PE65.75,0.2500000,0.0000,0.0000,0.0000,0.0625,0.2575,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR09-APR-2021PE65.75,0.2050000,0.0000,0.0000,0.0000,0.0800,0.2000,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR23-APR-2021PE65.75,0.2875000,0.0000,0.0000,0.0000,0.0800,0.2950,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021PE65.75,0.7450000,0.0000,0.0000,0.0000,0.6950,0.7550,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021CE66,2.0775000,0.0000,0.0000,0.0000,4.3400,2.0050,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR16-APR-2021CE66,1.8450000,0.0000,0.0000,0.0000,5.4675,1.7725,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR31-MAR-2021CE66,1.5800000,0.0000,0.0000,0.0000,5.6450,1.5100,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR09-APR-2021CE66,1.7225000,0.0000,0.0000,0.0000,5.1550,1.6900,0.03,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR14-MAY-2021CE66,2.2625000,0.0000,0.0000,0.0000,3.8425,2.1900,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR23-APR-2021CE66,1.9625000,0.0000,0.0000,0.0000,5.0325,1.8925,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR19-MAR-2021CE66,1.3250000,0.0000,0.0000,0.0000,5.6600,1.2400,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR12-MAR-2021CE66,1.1725000,0.0000,0.0000,0.0000,5.8625,1.0825,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR07-MAY-2021CE66,2.1875000,0.0000,0.0000,0.0000,4.6425,2.1125,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021CE66,3.8725000,0.0000,0.0000,0.0000,7.5775,3.8175,0.06,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021CE66,2.8725000,0.0000,0.0000,0.0000,8.1950,2.8025,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR26-MAR-2021CE66,1.4775000,0.0000,0.0000,0.0000,10.1075,1.4000,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021CE66,2.4475000,0.0000,0.0000,0.0000,4.1100,2.3750,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-APR-2021CE66,2.0450000,0.0000,0.0000,0.0000,5.2750,1.9725,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-MAY-2021CE66,2.4600000,0.0000,0.0000,0.0000,3.0675,2.3900,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR21-MAY-2021CE66,2.3625000,0.0000,0.0000,0.0000,3.5175,2.2900,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR29-DEC-2021CE66,4.7650000,0.0000,0.0000,0.0000,8.3975,4.6925,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021PE66,0.3850000,0.0000,0.0000,0.0000,0.1525,0.3950,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-MAY-2021PE66,0.5100000,0.0000,0.0000,0.0000,0.3725,0.5250,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR21-MAY-2021PE66,0.4825000,0.0000,0.0000,0.0000,0.2525,0.4975,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-APR-2021PE66,0.3750000,0.0000,0.0000,0.0000,0.1000,0.3850,0.01,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021PE66,0.5050000,0.0000,0.0000,0.0000,0.1975,0.5200,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-JUN-2021PE66,0.6050000,0.0000,0.0000,0.0000,0.8450,0.6200,0.02,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-SEP-2021CE101.5,4.8575000,0.0000,0.0000,0.0000,3.6825,4.8500,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR07-MAY-2021CE101.5,2.2250000,0.0000,0.0000,0.0000,2.5900,2.1975,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR19-MAR-2021CE101.5,0.7375000,0.0000,0.0000,0.0000,1.9150,0.6925,0.05,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR23-APR-2021CE101.5,1.8700000,0.0000,0.0000,0.0000,2.0950,1.8400,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-MAY-2021CE101.5,2.6650000,0.0000,0.0000,0.0000,2.8800,2.6375,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR28-APR-2021CE101.5,2.0000000,0.0000,0.0000,0.0000,2.2150,1.9700,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR14-MAY-2021CE101.5,2.3525000,0.0000,0.0000,0.0000,2.6800,2.3250,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR09-APR-2021CE101.5,1.4775000,0.0000,0.0000,0.0000,2.0025,1.4900,0.01,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR12-MAR-2021CE101.5,0.3375000,0.0000,0.0000,0.0000,1.4875,0.2550,0.08,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR30-APR-2021CE101.5,2.0500000,0.0000,0.0000,0.0000,1.7150,2.0225,0.03,0,0,0,,0.0000000,0.0000000
OPTCURGBPINR16-APR-2021CE101.5,1.6800000,0.0000,0.0000,0.0000,2.2300,1.6475,0.03,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE81,0.0400000,0.0000,0.0000,0.0000,0.7375,0.0425,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE81,0.0000000,0.0000,0.0000,0.0000,2.7025,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE81.25,0.1250000,0.0000,0.0000,0.0000,0.4950,0.1275,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE81.25,0.0000000,0.0000,0.0000,0.0000,2.7875,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE81.25,0.0475000,0.0000,0.0000,0.0000,0.7825,0.0500,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE81.25,7.2150000,0.0000,0.0000,0.0000,8.0525,7.0750,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE81.25,8.3675000,0.0000,0.0000,0.0000,9.0125,8.2500,0.12,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021CE81.25,5.9275000,0.0000,0.0000,0.0000,8.5775,5.7925,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE81.5,0.1400000,0.0000,0.0000,0.0000,0.5300,0.1425,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE81.5,0.0000000,0.0000,0.0000,0.0000,2.8725,0.0000,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE81.5,0.0575000,0.0000,0.0000,0.0000,0.8300,0.0600,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021CE81.5,5.6775000,0.0000,0.0000,0.0000,8.4275,5.5450,0.13,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE81.5,8.1400000,0.0000,0.0000,0.0000,8.8075,8.0225,0.12,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE81.5,6.9775000,0.0000,0.0000,0.0000,7.8625,6.8375,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE81.75,0.1550000,0.0000,0.0000,0.0000,0.5650,0.1600,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE81.75,0.0025000,0.0000,0.0000,0.0000,2.9575,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE81.75,0.0675000,0.0000,0.0000,0.0000,0.8775,0.0700,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021CE81.75,5.4300000,0.0000,0.0000,0.0000,8.2775,5.2950,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE81.75,6.7425000,0.0000,0.0000,0.0000,7.6725,6.6025,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE81.75,7.9150000,0.0000,0.0000,0.0000,8.6075,7.7975,0.12,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021CE82,5.1800000,0.0000,0.0000,0.0000,8.1325,5.0450,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE82,7.6900000,0.0000,0.0000,0.0000,8.4075,7.5750,0.12,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE82,6.5075000,0.0000,0.0000,0.0000,7.4850,6.3700,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE82,0.0025000,0.0000,0.0000,0.0000,3.0475,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE82,0.1750000,0.0000,0.0000,0.0000,0.6050,0.1800,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE82,0.0800000,0.0000,0.0000,0.0000,0.9300,0.0825,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021PE82.25,0.0025000,0.0000,0.0000,0.0000,3.1375,0.0025,0.00,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021PE82.25,0.0925000,0.0000,0.0000,0.0000,0.9825,0.0975,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021PE82.25,0.1950000,0.0000,0.0000,0.0000,0.6450,0.2000,0.01,0,0,0,,0.0000000,0.0000000
OPTCUREURINR26-MAR-2021CE82.25,4.9325000,0.0000,0.0000,0.0000,7.9850,4.7975,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-JUN-2021CE82.25,6.2775000,0.0000,0.0000,0.0000,7.3000,6.1375,0.14,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE82.25,7.4675000,0.0000,0.0000,0.0000,8.2100,7.3550,0.11,0,0,0,,0.0000000,0.0000000
OPTCUREURINR16-APR-2021CE82.5,4.9750000,0.0000,0.0000,0.0000,7.2250,4.8300,0.15,0,0,0,,0.0000000,0.0000000
OPTCUREURINR28-SEP-2021CE82.5,7.2475000,0.0000,0.0000,0.0000,8.0125,7.1350,0.11,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021CE73.5,0.8450000,0.0000,0.0000,0.0000,1.0625,0.8550,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR26-MAR-2021CE73.5,0.2425000,0.2225,0.2725,0.1925,0.2150,0.2150,0.03,301381,97062,97062,,7155522070.0000000,21465070.0000000
OPTCURUSDINR23-APR-2021CE73.5,0.6625000,0.0000,0.0000,0.0000,1.1525,0.6700,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021CE73.5,0.0425000,0.0225,0.0375,0.0125,0.0175,0.0175,0.03,118379,440588,440588,,32392574415.0000000,9356415.0000000
OPTCURUSDINR19-MAR-2021CE73.5,0.1575000,0.1400,0.1725,0.1100,0.1300,0.1300,0.03,15582,24361,24361,,1793649170.0000000,3115670.0000000
OPTCURUSDINR30-APR-2021CE73.5,0.7550000,0.0000,0.0000,0.0000,1.1025,0.7650,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR07-MAY-2021PE73.75,0.8450000,0.0000,0.0000,0.0000,0.8000,0.8200,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR29-DEC-2021PE73.75,0.8775000,0.0000,0.0000,0.0000,0.7600,0.8650,0.01,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR14-MAY-2021PE73.75,0.8750000,0.0000,0.0000,0.0000,0.8325,0.8500,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021PE73.75,0.7750000,0.7700,0.8000,0.7250,0.7850,0.7850,0.01,856,877,877,,65361290.0000000,682540.0000000
OPTCURUSDINR28-JUN-2021PE73.75,0.8825000,0.0000,0.0000,0.0000,0.5200,0.8625,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR26-MAR-2021PE73.75,0.7850000,0.8200,0.8300,0.6800,0.7525,0.7525,0.03,42042,5571,5571,,415167902.5000000,4306652.5000000
OPTCURUSDINR30-APR-2021PE73.75,0.8425000,0.0000,0.0000,0.0000,0.7875,0.8150,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR16-APR-2021PE73.75,0.8300000,0.0000,0.0000,0.0000,0.8400,0.8025,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR27-MAY-2021PE73.75,0.8800000,0.0000,0.0000,0.0000,0.9450,0.8575,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR31-MAR-2021PE73.75,0.7850000,0.0000,0.0000,0.0000,0.7000,0.7475,0.04,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021PE73.75,0.7900000,0.8225,0.8550,0.6500,0.7675,0.7675,0.02,25518,11954,11954,,891055925.0000000,9448425.0000000
OPTCURUSDINR21-MAY-2021PE73.75,0.8775000,0.0000,0.0000,0.0000,0.9750,0.8550,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-APR-2021PE73.75,0.8400000,0.0000,0.0000,0.0000,0.5800,0.8150,0.03,2285,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-SEP-2021PE73.75,0.8975000,0.0000,0.0000,0.0000,0.8300,0.8725,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR23-APR-2021PE73.75,0.8375000,0.0000,0.0000,0.0000,0.7650,0.8100,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021PE73.75,0.8800000,0.0000,0.0000,0.0000,0.9400,0.8575,0.02,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR09-APR-2021PE73.75,0.8225000,0.0000,0.0000,0.0000,0.8200,0.7550,0.07,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR30-APR-2021PE73.75,6.0025000,0.0000,0.0000,0.0000,3.7375,6.0850,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR07-MAY-2021PE73.75,5.9275000,0.0000,0.0000,0.0000,3.4525,6.0075,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR19-MAR-2021PE73.75,6.4875000,0.0000,0.0000,0.0000,2.6600,6.5700,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR23-APR-2021PE73.75,6.0825000,0.0000,0.0000,0.0000,3.1400,6.1675,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-APR-2021PE73.75,6.0250000,0.0000,0.0000,0.0000,3.0075,6.1100,0.09,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR09-APR-2021PE73.75,6.2475000,0.0000,0.0000,0.0000,3.0750,6.2700,0.02,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR27-MAY-2021PE73.75,5.7700000,0.0000,0.0000,0.0000,3.9800,5.8500,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR28-SEP-2021PE73.75,5.0300000,0.0000,0.0000,0.0000,3.4550,5.0775,0.05,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR26-MAR-2021PE73.75,6.3900000,0.0000,0.0000,0.0000,7.5825,6.4700,0.08,0,0,0,,0.0000000,0.0000000
OPTCURJPYINR31-MAR-2021PE73.75,6.3225000,0.0000,0.0000,0.0000,2.6950,6.3975,0.08,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021PE74.75,1.7775000,0.0000,0.0000,0.0000,1.1550,1.7475,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR19-MAR-2021PE75,1.9350000,0.0000,0.0000,0.0000,1.6050,1.9000,0.04,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR23-APR-2021PE75,1.7075000,0.0000,0.0000,0.0000,1.4675,1.6750,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR12-MAR-2021PE75,2.0275000,1.7975,1.7975,1.7975,1.7975,1.9975,0.03,0,1,1,,76797.5000000,1797.5000000
OPTCURUSDINR14-MAY-2021PE75,1.6625000,0.0000,0.0000,0.0000,1.5775,1.6350,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR21-MAY-2021PE75,1.6425000,0.0000,0.0000,0.0000,1.7900,1.6125,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-MAY-2021PE75,1.6225000,0.0000,0.0000,0.0000,1.6925,1.5950,0.03,0,0,0,,0.0000000,0.0000000
OPTCURUSDINR28-APR-2021PE75,1.6950000,1.6950,1.6950,1.5525,1.6325,1.6325,0.06,3165,1486,1486,,113880807.5000000,2430807.5000000
